sample,gene,log2(burst size_fc),log2(burst frequency_fc),log2(mean_fc),log2(var_fc),select
NA18502,ENSG00000104442,-0.47664789960280934,0.5219259087195798,0.04527913327906024,-0.010796517798552308,0
NA18502,ENSG00000104517,-0.47922797103661224,0.49546130790545734,0.01643330646701205,0.0918465574686446,1
NA18502,ENSG00000104679,0.4623002087595806,-0.337062899212576,0.12505472938773518,0.1355339822504599,0
NA18502,ENSG00000104714,-0.026249138879815635,-0.32826624912222596,-0.35464585646862906,-0.2523869964127114,0
NA18502,ENSG00000104763,0.5126157683007526,-0.514202474352389,-0.1843336289785056,-0.14218291841907843,0
NA18502,ENSG00000104814,-0.1175276573867053,0.6443398249595271,0.5262923365525789,0.25067555342339704,0
NA18502,ENSG00000104825,-0.6108360577072468,0.017810141527336586,-0.593008860475397,-0.5109417835447274,0
NA18502,ENSG00000104835,-0.7024829345671753,0.6988015459520392,-0.003706347679819918,-0.04436734750470105,1
NA18502,ENSG00000104853,1.1062281484081335,-1.1735631162069677,-0.06751612176657501,-0.20729617034935174,1
NA18502,ENSG00000104872,-0.789847178174079,0.8238041447860345,0.0330547200868757,-0.03147875372352449,0
NA18502,ENSG00000104892,5.488091854724137,8.805573429443564,5.649615459063409,5.73267622307331,0
NA18502,ENSG00000104921,-0.07964831280921843,0.3914564352216449,0.3067515636289174,0.2881529055175966,0
NA18502,ENSG00000104976,-0.7008199823367132,0.7166512393879951,0.016009813590180808,-0.08011498553573951,1
NA18502,ENSG00000104979,0.27428084946135217,-0.717619922386858,-0.44084743228756057,-0.2718645284825708,0
NA18502,ENSG00000105053,-1.1403371876118882,1.1312805854890924,-0.0050296961999383065,-0.05437421555062849,1
NA18502,ENSG00000105122,-2.955371849848269,2.91202971640317,-0.04166546831252584,-0.14430957041746834,1
NA18502,ENSG00000105185,-0.2017566197563686,0.27276416164010786,0.06690063924596444,0.08668173608659989,0
NA18502,ENSG00000105193,-0.06418250435683544,0.09790688754530136,0.02123225884355546,0.012330168445247907,0
NA18502,ENSG00000105223,-2.877853026827892,2.7146959481544672,-0.1562485107936742,-0.17707383650138336,0
NA18502,ENSG00000105246,-0.07069558358167399,-0.17016980132335,-0.24133759225025087,-0.44997584001639856,0
NA18502,ENSG00000105258,0.6583104681964531,-2.1074302597539054,-1.4413919343248103,-1.0018252027304209,0
NA18502,ENSG00000105281,0.06041132303598055,-0.1724575175653735,-0.11188624280836347,-0.1334965463070717,0
NA18502,ENSG00000105341,0.5032269268103062,-0.6818535924438058,-0.1789087357688113,-0.14743383722271064,0
NA18502,ENSG00000105364,-0.5270067465208335,0.7609565003443576,0.22896718044016787,0.25256495773709864,0
NA18502,ENSG00000105397,-1.2071223127319475,1.223034478734135,0.016220430695013804,0.03364680025208825,1
NA18502,ENSG00000105402,0.04852756195899103,-0.39859790360886516,-0.350154342157734,-0.3547276855883606,0
NA18502,ENSG00000105583,-1.8198794866912438,1.8791141345710054,0.06063438652126297,0.02389724002846445,0
NA18502,ENSG00000105617,0.22218500200478375,-0.3471805621117892,-0.12361918586883051,-0.0672778103730227,0
NA18502,ENSG00000105618,1.2507599576968196,-3.0720936307517452,-1.8159276032656624,-1.1205221284057119,0
NA18502,ENSG00000105671,-0.33480159166627876,0.10985801306663363,-0.22507110422156265,-0.2527065396732002,0
NA18502,ENSG00000105677,-0.20091293761632462,-0.02763983464284167,-0.230538702541784,-0.23108289140811422,0
NA18502,ENSG00000105700,-1.0059953857096604,2.0156205043803865,1.0080615081902664,0.709977664517847,0
NA18502,ENSG00000105701,-0.9571246708020511,0.6749965854308384,-0.27985933467604246,-0.16420096711768753,0
NA18502,ENSG00000105810,-1.396324345393813,-0.14471224557230894,-1.2892642652065942,-1.1380607034919275,0
NA18502,ENSG00000105821,-0.1605818312453723,0.49329610966538945,0.3329903396384953,0.21361211130344768,0
NA18502,ENSG00000105879,0.21652387744350748,-0.39530128851461727,-0.17984824457402196,-0.11935396051138687,0
NA18502,ENSG00000105928,-0.7681853848608559,0.9717724061228651,0.20272333276020618,0.10544553318156404,0
NA18502,ENSG00000105953,0.44448470441896965,-0.5675413890038541,-0.1231417644635375,-0.09886854974129185,0
NA18502,ENSG00000105963,-1.5362445973088228,1.632741579849163,0.10015788377804272,0.17358017198350423,0
NA18502,ENSG00000105968,0.2867544138678335,-0.5177472855836762,-0.22832612028729643,-0.18963361271520543,0
NA18502,ENSG00000106052,0.5065304993591393,-0.7341817060734535,-0.22859154778400612,-0.2719256819629562,0
NA18502,ENSG00000106105,-0.3574930748074503,0.10569262231650231,-0.2523463100240579,-0.4491561994990732,0
NA18502,ENSG00000106153,-0.030332772782633657,0.3041218825109191,0.24129480804408596,0.11142599203596193,0
NA18502,ENSG00000106245,-0.28905015338528084,0.40867052672213605,0.11899200418219989,0.014604257328376061,0
NA18502,ENSG00000106263,-0.21185716680805083,1.295895998651895,1.083244147029907,0.7105585431649672,0
NA18502,ENSG00000106290,-0.43519704445873003,0.3998408204217566,-0.033959275225964015,-0.07558982925020341,1
NA18502,ENSG00000106560,0.03863044830234081,0.03292554210570928,0.07153473286053771,0.06589231358738822,0
NA18502,ENSG00000106733,-1.1206110034247998,1.0513266634679304,-0.06928891210807593,-0.2943023412434606,1
NA18502,ENSG00000106948,-1.0811226778660035,1.194451794279006,0.11923362054853148,0.13724252470170636,0
NA18502,ENSG00000106993,0.8545515650880432,-0.9847644422050426,-0.13018962313993104,-0.04020670980703757,0
NA18502,ENSG00000107099,-1.6396760911153272,2.6294114352566953,0.9897363002222289,0.7092973556484501,0
NA18502,ENSG00000107438,-0.13051678352861615,0.14487549070808226,0.004578485470666649,-0.05023655457248114,1
NA18502,ENSG00000107521,-0.8769064905602941,0.5382380559151485,-0.33870320587508174,-0.2526851953260331,0
NA18502,ENSG00000107581,-0.30370326475970305,0.4015368727582755,0.0951140037815679,0.025324792137531103,0
NA18502,ENSG00000107738,-0.02282909326934716,-0.07732701472313715,-0.10023672264401975,-0.10446046748838657,0
NA18502,ENSG00000107968,-0.7170103949044276,-0.5741168798307235,-1.2902977039776915,-1.514250012170272,0
NA18502,ENSG00000108039,-0.8165673656038496,0.8492777028977176,0.03232346714753441,-0.08228486338493814,1
NA18502,ENSG00000108175,-1.4326391525910787,1.4218193338553093,-0.00980586721408112,-0.05765983277748632,1
NA18502,ENSG00000108179,-0.39981366248284506,0.9431536102776532,0.5438739098796368,0.41117459841346676,0
NA18502,ENSG00000108344,-1.0430690495102752,0.9612822546519908,-0.08245503084308553,-0.16196195421984813,0
NA18502,ENSG00000108433,-0.37395555898270194,0.2593303417269293,-0.11428063711007559,-0.044786349722519735,0
NA18502,ENSG00000108474,0.4699699047935778,-0.5122893644723485,-0.0431411234819108,-0.04206341572800859,0
NA18502,ENSG00000108590,-0.236153008506326,0.46649158121801626,0.23036075988368476,0.17763333507957496,0
NA18502,ENSG00000108591,0.21697707785136444,-0.29296009738313256,-0.07693485243604149,-0.03813446084389468,0
NA18502,ENSG00000108622,-1.8567073196638875,1.7965945870668856,-0.060069489406386026,-0.12963231995573923,1
NA18502,ENSG00000108651,-1.1736872314824107,1.4602130461717429,0.2876479315280076,0.3702125998721351,0
NA18502,ENSG00000108826,-0.15146845527391609,0.3482663472528671,0.19590862089972003,0.13270164052336605,0
NA18502,ENSG00000108829,-1.1074459414854567,1.45554232774493,0.34576316742065694,0.30038755006232243,0
NA18502,ENSG00000108946,-0.3817531468476884,0.1983423793287836,-0.18333724817836733,-0.10275123562522709,0
NA18502,ENSG00000109016,0.29999103639042407,-0.8079578686771751,-0.5076675210755982,-0.5347298665512774,0
NA18502,ENSG00000109062,-0.07626553787726152,-0.32366803158573015,-0.3999717050947729,-0.49580385652398806,0
NA18502,ENSG00000109065,0.18629820897587862,-0.13821695841564866,0.04887943644979335,0.0764895700623824,0
NA18502,ENSG00000109133,-1.0749657583666044,0.930699111183863,-0.14433798254327532,-0.10185942873399072,0
NA18502,ENSG00000109323,-0.20452719057032423,0.4859748452786599,0.28138934068886123,0.27592571849558567,0
NA18502,ENSG00000109332,-0.5700807252827746,1.463778550408335,0.8765498897079328,0.4457423503273349,0
NA18502,ENSG00000109445,-2.033789284372431,2.2114787718544204,0.1776183230635527,0.11499596678739744,0
NA18502,ENSG00000109536,-0.7487187968403577,0.6971150690293515,-0.05161101693086839,-0.06657079832875665,0
NA18502,ENSG00000109775,-0.5185662605140797,0.9361352794137285,0.4174670288143345,0.3278819869957405,0
NA18502,ENSG00000109854,-0.5644251457694494,0.3385023481040468,-0.2257342700978379,-0.03707746459727229,0
NA18502,ENSG00000110047,-1.0772785591066647,1.4122408006121983,0.33464079380760925,0.28153437090382943,0
NA18502,ENSG00000110057,-0.2581102001325822,0.13453174512556407,-0.12357288332573711,-0.10823460625806486,0
NA18502,ENSG00000110200,0.20457013229043072,-0.19438248604425196,0.009970569099140111,-0.0016562431527900796,0
NA18502,ENSG00000110324,-0.20860570094037778,0.6967802890290401,0.4780202357018839,0.398423567986196,0
NA18502,ENSG00000110429,-1.2026011596437123,1.115092442503527,-0.08746284125033926,-0.1906867340722045,1
NA18502,ENSG00000110435,1.527183134612131,-1.4989026483773376,0.027796347333048463,0.08321669516671637,1
NA18502,ENSG00000110696,-0.5012304267494463,0.6055197066968598,0.10268706900621527,0.043093011574137675,0
NA18502,ENSG00000110777,-1.482125979700442,1.962280321803073,0.4349916297932128,0.30796617422287836,0
NA18502,ENSG00000111206,-0.4493968303394093,-0.2249975144901717,-0.674469668432442,-0.6203404723167926,0
NA18502,ENSG00000111328,0.1817033686977701,-0.7250546704954041,-0.5427832246015913,-0.5274154780398934,0
NA18502,ENSG00000111361,-1.4643170559620546,1.3126068341856718,-0.15180116823569997,-0.17733031845713088,0
NA18502,ENSG00000111364,-0.19435383517619856,-0.020590517071799153,-0.21500843496952565,-0.18331653885159366,0
NA18502,ENSG00000111540,-0.2408488676984896,0.17702003670602948,-0.06378912202506182,-0.11224369677384541,0
NA18502,ENSG00000111615,0.5485936656052841,-1.0808629278018305,-0.5320598441899244,-0.3955985470693358,0
NA18502,ENSG00000111640,-0.015874858036836345,0.19343221531768687,0.15952316706949957,0.06131296792353808,0
NA18502,ENSG00000111653,-0.6813028369226649,0.5385585416465131,-0.1426301058595187,-0.22882406215130308,0
NA18502,ENSG00000111669,0.028671761006418238,-0.12941983970789409,-0.09556557387343906,-0.13239375169653883,0
NA18502,ENSG00000111674,-0.15290666474508213,-0.027740784475873064,-0.1809225744548499,-0.11612605711645352,0
NA18502,ENSG00000111737,-2.037254904472736,2.176027794794156,0.13916685579742252,0.12709521612295688,0
NA18502,ENSG00000111802,-1.9449307551424335,1.9099098215649717,-0.03217793595820034,0.024667572512725843,0
NA18502,ENSG00000111875,-0.1604034165979302,-0.031808044433433214,-0.19215595395697405,-0.18159834317541163,0
NA18502,ENSG00000112078,-0.41567569242082697,0.3307232671735162,-0.08485034604556897,0.02816856620279317,0
NA18502,ENSG00000112081,0.00902590645254169,0.11067507153708046,0.11137678860476466,0.03961019574317397,0
NA18502,ENSG00000112110,-0.6324510834994042,0.5798460977724051,-0.05582445166151068,-0.03365076924615584,0
NA18502,ENSG00000112118,-0.9424009111843435,1.1318398737829218,0.1883793579286198,0.08640440735798505,0
NA18502,ENSG00000112249,0.6094910865885663,-1.0475382919976954,-0.4379458539702245,-0.4757716207849877,0
NA18502,ENSG00000112297,-0.5459026105068678,0.6983725006912151,0.1513440743475665,0.04530208416098258,0
NA18502,ENSG00000112312,0.09612058110616235,-0.3366756406749158,-0.23938717020974626,-0.1625304942418078,0
NA18502,ENSG00000112486,-0.8045119925823969,0.2566074228975777,-0.4315969436550948,-0.5119404935939271,0
NA18502,ENSG00000112658,0.3533708011166431,-0.20065473928889038,0.15174729589821498,0.09152416899770963,0
NA18502,ENSG00000112996,-0.6817065439624317,1.0473698220513898,0.36600451852747445,0.3789283304232933,0
NA18502,ENSG00000113013,-0.44088233324940435,0.5679578798398908,0.12584558142490124,0.12719051541111318,0
NA18502,ENSG00000113048,-1.4653827510325397,1.4497950149155585,-0.01565536415842603,-0.03193654491752059,1
NA18502,ENSG00000113068,-1.6993572671451043,1.7355455321379845,0.03618386089843859,-0.11235582556389381,1
NA18502,ENSG00000113272,-1.0856561262068838,0.5362880661510319,-0.5494160045645166,-0.603544837986662,0
NA18502,ENSG00000113282,-0.4328933402987916,0.8269947447721242,0.39418511767210734,0.4491873826976946,0
NA18502,ENSG00000113312,-0.42445392956686945,0.6362162597103671,0.21226599503733626,0.22727537918075416,0
NA18502,ENSG00000113387,0.08508612411934525,-0.50114228290009,-0.38155637196923214,-0.2647045530410699,0
NA18502,ENSG00000113441,-0.20567419610278456,0.3428904602475538,0.1369118418992774,0.13079755416808592,0
NA18502,ENSG00000113558,0.07619242726807404,0.05301428004685223,0.12189331236292138,-0.004863839657600967,0
NA18502,ENSG00000113648,-0.06707067857399104,-0.07638062512127355,-0.14159350714683774,-0.13144181277942932,0
NA18502,ENSG00000113811,-0.11963246748016369,0.6063973694658495,0.5171140385908628,0.40196590268033444,0
NA18502,ENSG00000113851,0.003831332518321062,0.09501361626009397,0.0988210486763353,-0.01586424409309321,0
NA18502,ENSG00000114023,-0.03556832610944925,-0.0717592549095256,-0.10997795427217366,-0.13754355842555863,0
NA18502,ENSG00000114120,1.376115715840334,-1.8288772905756747,-0.4527959285815808,-0.35099222693759236,0
NA18502,ENSG00000114354,-0.9706547999399762,0.8720759774699287,-0.09908630842679772,-0.07370643677668416,0
NA18502,ENSG00000114439,0.00646127184596839,-0.23274255579658545,-0.22549350217421216,-0.1061927124361477,0
NA18502,ENSG00000114626,-0.13645450012584787,0.3377864648706227,0.2012705381773699,0.19491434695397356,0
NA18502,ENSG00000114735,-0.43657593492788055,0.15652988366473045,-0.27903059122114576,-0.25383148135694433,0
NA18502,ENSG00000114857,-0.21861356799508516,0.4014505034011506,0.18280680166648544,0.15587966583056603,0
NA18502,ENSG00000114902,-0.10212203525420308,0.06722145974914126,-0.024874871268166857,0.03786662986437613,0
NA18502,ENSG00000115073,-0.38609944494958354,0.21031698204692442,-0.17573991906721392,-0.30721188922657655,0
NA18502,ENSG00000115268,-0.04840449971117374,0.48594337263733534,0.3715945698637473,0.07298202231599493,0
NA18502,ENSG00000115310,-0.6010403202229896,0.28944081990986564,-0.31221359807240384,-0.2729140947606023,0
NA18502,ENSG00000115364,-2.5970213951347225,2.560345966258685,-0.03681941645092478,-0.08365156254922293,1
NA18502,ENSG00000115425,-0.07790325325950007,0.24841779748715626,0.17168634190379423,0.15250279698320743,0
NA18502,ENSG00000115661,-2.5827288652725535,2.664045954658394,0.08128456660059032,0.09271503139606858,0
NA18502,ENSG00000115677,-0.26973162002838913,0.489315583045334,0.21977556566140283,0.14211006681677035,0
NA18502,ENSG00000115685,-0.08527625122930334,0.14904313981360084,0.06302435973931543,-0.06492673313308645,0
NA18502,ENSG00000115758,-0.00896428230541084,-0.09117383543396121,-0.10468882371330998,-0.08806192894249604,0
NA18502,ENSG00000115761,-0.3635642493175939,0.3313036524208411,-0.03204792127264006,-0.0016653528813190552,0
NA18502,ENSG00000115935,-1.6572388519744419,1.48699137886674,-0.16968119511016228,-0.11428848656568223,0
NA18502,ENSG00000115942,2.0372130544817573,-0.9804527983414872,1.0566955245657352,1.1288209520180439,0
NA18502,ENSG00000115946,-0.06138240991944178,0.17538136211012864,0.11351373815640159,0.03840848450960601,0
NA18502,ENSG00000115977,0.8230085084930611,-0.892345711775792,-0.06986505862193625,-0.09928023583828668,0
NA18502,ENSG00000116017,1.5865900467557565,-4.114473994819699,-2.527419934102904,-2.220186749133118,0
NA18502,ENSG00000116120,-0.9362733857002875,0.749101189996817,-0.18723860121737432,-0.301946496099801,0
NA18502,ENSG00000116157,-1.1823387314858989,1.390837651113532,0.24927076017634356,0.34109197937891206,0
NA18502,ENSG00000116161,-0.07158676122445624,0.27710211755874653,0.20501161620936056,0.19847155713700934,0
NA18502,ENSG00000116171,-8.536708569291681,8.560293846196371,0.022981073762582557,-0.003499739968081221,0
NA18502,ENSG00000116221,-2.0858126865944575,1.844432420062485,-0.24247094792071394,-0.33799399485316917,0
NA18502,ENSG00000116288,0.07379973661267174,-0.1663047435732903,-0.07904401065751006,0.016881495182571735,0
NA18502,ENSG00000116350,0.532916634559107,-0.9001592691782129,-0.36739917051151133,-0.27566728884839947,0
NA18502,ENSG00000116455,-0.7239460945000935,0.5268078619892047,-0.19760561861123055,-0.26401223871483664,0
NA18502,ENSG00000116489,-0.844074037434952,0.7883965619664686,-0.055906004669198275,-0.07923876462218585,0
NA18502,ENSG00000116560,-0.4490338345681887,0.48059995649060594,0.02808047146411703,-0.035268995987270645,0
NA18502,ENSG00000116731,2.2268469372372697,-2.358915490176564,-0.08715086546454232,-0.041343015101261885,0
NA18502,ENSG00000116754,-0.31850341807102805,0.28943959648690915,-0.034777370655318496,-0.07332367532574711,1
NA18502,ENSG00000116815,0.3019458693114503,-0.8197664487936034,-0.5182497758079789,-0.4823776405969112,0
NA18502,ENSG00000116874,-0.9507724991255473,1.0614229290097397,0.1108431089892504,-0.014368817702693295,0
NA18502,ENSG00000116977,-0.46024107080423465,0.6017227296877299,0.14147071498794866,-0.001628980782185671,0
NA18502,ENSG00000116984,0.1525291199366026,-0.45511420396074154,-0.30232640549383066,-0.4094598267752505,0
NA18502,ENSG00000117091,-1.2105224150830307,0.9158413684172173,0.14100384364812635,0.2304453335480143,0
NA18502,ENSG00000117151,1.1571257163423276,-1.2860916607505517,-0.13134473087115922,-0.14224266184536194,0
NA18502,ENSG00000117222,0.00611541015300378,-0.5463035937185308,-0.5407693241627991,-0.5203411397659387,0
NA18502,ENSG00000117280,1.1973061101334275,-1.0912547988127679,0.10570430979162423,0.11370438839494698,0
NA18502,ENSG00000117318,-0.07528671088385239,-0.1471592608476423,-0.2223478934631788,-0.22046919830422604,0
NA18502,ENSG00000117500,0.2083014343387747,-0.136690337585729,0.07156040009918727,0.04405831343668375,0
NA18502,ENSG00000117505,-0.10308537619723655,0.14685060796032812,0.043725259882573676,-0.02777005413723756,0
NA18502,ENSG00000117614,-0.6911991862169615,0.76224743187269,0.07090663522354083,0.012343307573737314,0
NA18502,ENSG00000117640,-0.829465650985262,0.8838853244283938,0.055765734655197755,-0.03959217907289739,0
NA18502,ENSG00000117676,0.032227324720488996,-0.26831284053123555,-0.2354294594591722,-0.39712539708497063,0
NA18502,ENSG00000117691,-1.3891684674144682,1.2730529641925408,-0.11641164299157213,-0.13811718086289962,0
NA18502,ENSG00000117748,-0.3707497467885041,0.5359378256280944,0.16545243896532727,0.15077954058972026,0
NA18502,ENSG00000118217,-1.861971837650248,1.8918462547543247,0.029982203136449975,-0.023152728689378583,0
NA18502,ENSG00000118308,0.09321010943555663,-0.32512009989655216,-0.23160639567256047,-0.13154467519428897,0
NA18502,ENSG00000118418,-0.23684168470869144,0.10195686128920523,-0.14125151640103883,-0.04180214852894445,0
NA18502,ENSG00000118420,-0.18649762791445076,-0.21239333886895334,-0.39862461743952404,-0.35728348847431907,0
NA18502,ENSG00000118503,-1.5804210718855565,0.7512031926345744,-0.5102264382475217,-0.6090002666611666,0
NA18502,ENSG00000118579,0.24923132316311578,-0.06497818500983475,0.18350518239192565,0.07988413203078182,0
NA18502,ENSG00000118620,-0.8584355685399196,1.0811642853118806,0.2239004721712299,0.18787011970064166,0
NA18502,ENSG00000118816,-0.13907560591986864,0.07245710338746159,-0.06760703215721574,-0.07268403055350943,0
NA18502,ENSG00000118961,-0.6223767467170542,1.0639585907847775,0.4416675426716489,0.45331162380845075,0
NA18502,ENSG00000118971,-0.12379203062829319,0.240680198254917,0.11618475463474792,0.14864333398280194,0
NA18502,ENSG00000118985,-0.6299599877594799,1.0823900576399275,0.45249384617844884,0.4655174891553517,0
NA18502,ENSG00000119285,1.5227446968026563,-1.6741488940115288,-0.1532430280138855,-0.04915150781866565,0
NA18502,ENSG00000119383,-0.6904060949715201,1.0157699527085353,0.32528280405545396,0.22452493341232788,0
NA18502,ENSG00000119421,-1.1343965424946716,1.1355010731599242,-0.0003580665897172351,-0.005027722753555492,1
NA18502,ENSG00000119689,0.4577531233751435,-0.47390583753830073,-0.016851397493133823,-0.0975982013998183,1
NA18502,ENSG00000119707,-0.31175569129105984,0.5356562046836235,0.2258779834736113,0.17088840716169787,0
NA18502,ENSG00000119723,-0.23299165433479047,0.5862430190470092,0.35328951650743157,0.33729626977179833,0
NA18502,ENSG00000119787,0.0753890287867157,-0.3656522789998196,-0.29034656542602866,-0.31099459792706513,0
NA18502,ENSG00000119917,-0.41488104339204923,-0.09593642239168317,-0.5074544251460258,-0.653699096949595,0
NA18502,ENSG00000120053,-0.3218575092592877,0.3884806121304016,0.06659216483824817,0.1495966578753057,1
NA18502,ENSG00000120063,-0.6290956211790701,0.7361593436527111,0.10721309514235783,0.02749470283020896,0
NA18502,ENSG00000120254,-2.7811542069616797,2.908102191554638,0.12697571202214739,0.09172411749926027,0
NA18502,ENSG00000120314,0.09097851228392584,-0.17827221397946963,-0.08888925462849623,-0.09219572122914302,0
NA18502,ENSG00000120438,0.3056372164035345,-0.45067548108672645,-0.14353963851512952,-0.10405983452999783,0
NA18502,ENSG00000120675,0.02613343766365951,-0.8321418148989472,-0.8033605527201861,-0.4693880033682114,0
NA18502,ENSG00000120688,0.7789832657123485,-0.4680961729106124,0.31035182273338247,0.29732957290266976,0
NA18502,ENSG00000120742,0.8597996857406217,-0.6184031622521702,0.2789947760937138,0.0357654540056339,0
NA18502,ENSG00000120910,-2.745879155354629,3.1134766290389964,0.37114827173958465,0.3045764295104212,0
NA18502,ENSG00000120992,-1.2823173179598004,1.043385655655551,-0.23904658441673055,-0.2077301852940439,0
NA18502,ENSG00000121058,-1.213179017696124,1.270435441350053,0.058220136585855266,0.0874628412503394,0
NA18502,ENSG00000121073,-1.0217709520787859,1.0466224494013996,0.024702778246120737,0.15185802253623634,1
NA18502,ENSG00000121152,0.2152959719475702,-0.10160913758844642,0.11425333498742393,0.05281729137417895,0
NA18502,ENSG00000121578,0.43111976345145764,-0.20795281443248748,0.22323161120192897,0.2672165300355777,0
NA18502,ENSG00000121741,0.2563247576947124,0.09157677305514837,0.3481516361597555,0.3580155102603354,0
NA18502,ENSG00000121766,-0.033185201123471224,-0.24923498391505822,-0.28236750054818177,-0.16005788124752074,0
NA18502,ENSG00000121897,1.7643751154245846,-1.8135265413513875,-0.051968093290982446,-0.08043063521031894,0
NA18502,ENSG00000121957,-0.27320569514130605,0.20061765067693293,-0.07203784604057885,0.0815828061004187,0
NA18502,ENSG00000122085,0.5209158321629946,-0.8524448253126575,-0.3317932196949007,-0.24571559866346201,0
NA18502,ENSG00000122257,-0.8451912664485337,0.9088406825304143,0.06395873668512317,0.1375081508052996,1
NA18502,ENSG00000122435,0.6350312127107618,-0.3440630085572708,0.28969098716851216,0.3065218813214949,0
NA18502,ENSG00000122515,-1.3300089450913606,1.2821446042507185,-0.04802916484066035,-0.13656268429685914,1
NA18502,ENSG00000122565,1.0382947236804816,-6.883894853401425,-5.828463067563832,-4.785853164039881,0
NA18502,ENSG00000122674,0.6145328575182452,-1.6008184392786462,-0.986289800530726,-0.7896408195561411,0
NA18502,ENSG00000122687,0.04808376633769257,0.25218971761735115,0.3006912857731925,0.324447076062107,0
NA18502,ENSG00000122779,1.1509267592945762,-1.0499487247359425,0.10095817536767851,0.2486123662263999,1
NA18502,ENSG00000122783,-0.6780909961641906,0.6028695219604548,-0.07520587014425245,-0.06639419234368378,0
NA18502,ENSG00000122862,0.33070008147385344,-0.9716307690083409,-0.6166263136334076,-0.6434032347140726,0
NA18502,ENSG00000122952,0.06085792353369455,-0.33908567753441465,-0.28129313439233034,-0.23132385062857438,0
NA18502,ENSG00000122958,-0.4110108563181879,0.7506938120549653,0.33960631964594273,0.1842080836618166,0
NA18502,ENSG00000122971,0.05154713314503816,-0.7326277075125998,-0.6793130857073795,-0.5969611724143602,0
NA18502,ENSG00000123136,-0.09825352662806595,-0.09493627878545224,-0.1903581321190382,-0.1305491786761151,0
NA18502,ENSG00000123358,3.9736296525911623,-3.9163709266967395,-0.08866438628596938,-0.15323076114740797,0
NA18502,ENSG00000123395,-0.6556463881585832,0.8902938716476863,0.2345869995870514,0.08652333241785891,0
NA18502,ENSG00000123415,0.2627732207472331,-0.22070134599096147,0.0420248985906298,-0.0126188907548281,0
NA18502,ENSG00000123416,-0.056255317520809985,0.06862837709700367,0.02041620001231722,0.05625014777819237,1
NA18502,ENSG00000123485,-0.4049134719843845,-0.08454550190533912,-0.48972993822571603,-0.6729897398560709,0
NA18502,ENSG00000123545,-1.72496943542865,1.5899876332249627,-0.13534709783851073,-0.24163272644249775,0
NA18502,ENSG00000123600,-0.7406422268074546,0.9867811998824648,0.24602152227269833,0.17501666034613017,0
NA18502,ENSG00000123737,-1.2069382402865165,1.2875746148236278,0.08108943516776491,0.14748212262584454,0
NA18502,ENSG00000124151,0.36402583285754975,-0.2363272516576239,0.12770539861913582,0.10689560588948593,0
NA18502,ENSG00000124222,0.01376106620553412,-0.17869652918798545,-0.16507763849187312,-0.14100385672284513,0
NA18502,ENSG00000124243,0.011432702200606886,-0.07901595470510449,-0.07339543622130426,-0.13297506770116363,0
NA18502,ENSG00000124532,-0.8323256798509209,1.1496174471587872,0.31727472689158376,0.25111303344530667,0
NA18502,ENSG00000124588,-0.7070027249989844,-0.1452858711454223,-0.8524622339211205,-0.7133100570122194,0
NA18502,ENSG00000124635,1.2256265583770647,-2.4554511374241033,-1.2209998428174522,-2.1144317769199485,0
NA18502,ENSG00000124688,-1.4152084471748754,1.538812892985792,0.12417682537153958,0.07169773122051243,0
NA18502,ENSG00000124762,-2.7005792468407694,0.6825690892236389,-1.4328042584838427,-1.731666664120187,0
NA18502,ENSG00000124767,0.2952003131336569,-0.3486806012524618,-0.05316141135199198,-0.003387838405281897,0
NA18502,ENSG00000124772,0.23884556142696328,-0.7339085408862043,-0.5359195631970537,-0.533151462458584,0
NA18502,ENSG00000124831,-0.14642120959399402,-0.36605813512623764,-0.5112944424247094,-0.38906354626949075,0
NA18502,ENSG00000125037,0.588280862486203,-0.016193906780532112,0.5720745876236712,0.274393034600742,0
NA18502,ENSG00000125107,0.053378051521208184,-0.6860516616911678,-0.6327534223651382,-0.536053889051559,0
NA18502,ENSG00000125257,0.39625694672745987,-0.5811634443870085,-0.18500600544633913,-0.1295850104200191,0
NA18502,ENSG00000125388,-0.4558007991070836,0.359571748628406,-0.09623324907835959,-0.1144334350588689,0
NA18502,ENSG00000125445,-1.0315371417937562,1.217751988557466,0.1868715298448489,0.17508327742392052,0
NA18502,ENSG00000125454,-0.20692611840392855,0.301676852233321,0.09662049323568084,0.049854911232911026,0
NA18502,ENSG00000125459,-0.17787616760195873,-0.17378952859886457,-0.3510582053165115,-0.3283706302908486,0
NA18502,ENSG00000125505,-0.5223703877131238,1.4172557092360452,0.8945767515052389,0.7013899647862504,0
NA18502,ENSG00000125637,-0.8809152152839633,0.9651999180258574,0.08423983287504994,0.06990126871461505,0
NA18502,ENSG00000125731,-0.04379703302686011,-0.13154222114920286,-0.17510494397322768,-0.11314101498143274,0
NA18502,ENSG00000125746,-0.10578410929584063,-0.035483495799711225,-0.14245701121864884,-0.20376113502281462,0
NA18502,ENSG00000125753,-2.6650181143558505,2.3195198504748107,-0.3463211460637365,-0.28147459684384624,0
NA18502,ENSG00000125826,-1.3327014640390016,1.3145767654614282,-0.018464654971469,-0.07014034195354622,1
NA18502,ENSG00000125843,0.4980860983816883,-0.33370807919181883,0.1640634829449498,0.21205186450919045,0
NA18502,ENSG00000125863,-0.5876306687390549,1.1218489729767231,0.5348189932450245,0.4558419771382495,0
